elo_diff,win_rate_diff,avg_scored,avg_conceded,opp_avg_scored,opp_avg_conceded,tournament_weight,result
0.0,0.0,2.5,0.5,2.25,0.75,3,0
0.0,0.0,2.25,0.75,2.5,0.5,3,2
1.870260091312275,0.0,1.75,0.75,1.5,0.5,3,2
-1.870260091312275,0.0,1.5,0.5,1.75,0.75,3,0
31.834483603517583,0.5,3.0,1.0,1.25,0.5,3,1
-31.834483603517583,-0.5,1.25,0.5,3.0,1.0,3,1
-15.588249708161811,-0.19999999999999996,2.4,0.8,1.6,0.6,3,1
15.588249708161811,0.19999999999999996,1.6,0.6,2.4,0.8,3,1
-14.18902183589762,-0.033333333333333326,2.0,0.6,1.3333333333333333,0.5,3,2
14.18902183589762,0.033333333333333326,1.3333333333333333,0.5,2.0,0.6,3,0
0.0,0.0,1.5,1.2,1.5,1.2,1,2
0.0,0.0,1.5,1.2,1.5,1.2,1,0
-15.0,-0.5,0.0,4.0,1.5,1.2,1,2
15.0,0.5,1.5,1.2,0.0,4.0,1,0
-30.647199991534308,-1.0,1.0,2.0,4.0,0.0,1,2
30.647199991534308,1.0,4.0,0.0,1.0,2.0,1,0
-87.41285125340664,-1.0,0.0,1.5,1.5,0.0,1,2
87.41285125340664,1.0,1.5,0.0,0.0,1.5,1,0
27.65137364620591,-0.09999999999999998,1.0,0.4,1.5,1.2,1,2
-27.65137364620591,0.09999999999999998,1.5,1.2,1.0,0.4,1,0
-44.35280000846569,-1.0,0.0,1.0,6.0,0.0,1,1
44.35280000846569,1.0,6.0,0.0,0.0,1.0,1,1
0.0,0.0,1.5,1.2,1.5,1.2,1,1
0.0,0.0,1.5,1.2,1.5,1.2,1,1
0.0,0.0,1.5,1.2,1.5,1.2,1,2
0.0,0.0,1.5,1.2,1.5,1.2,1,0
15.0,1.0,1.0,0.0,0.0,0.0,1,2
-15.0,-1.0,0.0,0.0,1.0,0.0,1,0
-15.0,-0.5,1.5,1.2,2.0,1.0,1,0
15.0,0.5,2.0,1.0,1.5,1.2,1,2
13.095470178136338,0.5,1.5,1.2,0.5,1.0,1,2
-13.095470178136338,-0.5,0.5,1.0,1.5,1.2,1,0
0.0,0.0,1.5,1.2,1.5,1.2,1,2
0.0,0.0,1.5,1.2,1.5,1.2,1,0
39.335856725916756,0.30000000000000004,1.4,0.8,1.5,1.2,1,2
-39.335856725916756,-0.30000000000000004,1.5,1.2,1.4,0.8,1,0
0.0,0.0,1.5,1.2,1.5,1.2,1,0
0.0,0.0,1.5,1.2,1.5,1.2,1,2
13.013379495762138,-0.33333333333333337,4.333333333333333,0.3333333333333333,2.0,1.0,1,1
-13.013379495762138,0.33333333333333337,2.0,1.0,4.333333333333333,0.3333333333333333,1,1
29.352800008465692,0.5,2.5,1.5,1.5,1.2,1,0
-29.352800008465692,-0.5,1.5,1.2,2.5,1.5,1,2
41.460082073291915,0.0,1.3333333333333333,0.3333333333333333,1.5,1.2,1,1
-41.460082073291915,0.0,1.5,1.2,1.3333333333333333,0.3333333333333333,1,1
-29.352800008465692,-1.0,0.0,0.0,1.5,0.0,1,0
29.352800008465692,1.0,1.5,0.0,0.0,0.0,1,2
-43.08854423842763,-0.5,1.5,1.2,1.6666666666666667,0.3333333333333333,1,2
43.08854423842763,0.5,1.6666666666666667,0.3333333333333333,1.5,1.2,1,0
14.996460859201534,0.0,1.0,0.5,1.5,1.2,1,1
-14.996460859201534,0.0,1.5,1.2,1.0,0.5,1,1
-16.264255770038062,-0.5,1.5,1.2,4.0,1.0,1,0
16.264255770038062,0.5,4.0,1.0,1.5,1.2,1,2
41.18502812251995,0.5,3.25,0.25,2.0,3.0,1,0
-41.18502812251995,-0.5,2.0,3.0,3.25,0.25,1,2
0.6505866197271644,0.6666666666666667,4.0,0.0,1.0,0.6666666666666666,1,2
-0.6505866197271644,-0.6666666666666667,1.0,0.6666666666666666,4.0,0.0,1,0
43.708005239333716,1.0,2.0,1.0,1.3333333333333333,2.0,1,1
-43.708005239333716,-1.0,1.3333333333333333,2.0,2.0,1.0,1,1
56.048166897172905,0.2142857142857143,1.1428571428571428,0.5714285714285714,1.5,1.2,1,0
-56.048166897172905,-0.2142857142857143,1.5,1.2,1.1428571428571428,0.5714285714285714,1,2
20.44570252986432,0.6,3.5,1.5,2.8,0.6,1,0
-20.44570252986432,-0.6,2.8,0.6,3.5,1.5,1,2
0.0,0.0,1.5,1.2,1.5,1.2,1,2
0.0,0.0,1.5,1.2,1.5,1.2,1,0
26.23774138779254,0.25,1.5,0.75,1.5,1.2,1,0
-26.23774138779254,-0.25,1.5,1.2,1.5,0.75,1,2
-25.68448916427883,-0.6666666666666667,1.3333333333333333,1.3333333333333333,4.0,2.0,1,1
25.68448916427883,0.6666666666666667,4.0,2.0,1.3333333333333333,1.3333333333333333,1,1
-15.0,-0.5,0.0,7.0,1.5,1.2,1,0
15.0,0.5,1.5,1.2,0.0,7.0,1,2
